X,Y,name,midas
-69.1460294616,44.4073840846,Greers Bog-7573-Morrill,"7573"
-69.5129807182,45.4632730056,Grenell Pond-9853-Greenville,"9853"
-69.416586711,46.6695377771,Grey Pond-1894-T12 R13 WELS,"1894"
-69.2469034777,46.7249453562,Grey Pond-9470-T12 R12 WELS,"9470"
-70.2045931839,45.003063217,Grindstone Pond-32-Kingfield,"0032"
-69.3938851301,45.3231521328,Grindstone Pond-862-Willimantic,"0862"
-68.4483099435,45.2161001591,Gristmill Pond-4720-Lowell,"4720"
-67.7364727401,44.9533417872,Grover Lake-1244-Day Block Twp,"1244"
-70.2015314139,44.2044805181,Gulf Island Pond-8973-Turner,"8973"
-70.6277439207,44.9891143973,Gull Pond-3532-Dallas Plt,"3532"
-69.4619478221,44.4018290737,Hackmatack Pond-5736-Palermo,"5736"
-67.4436724746,44.7851556426,Hadley Lake-1352-East Machias,"1352"
-67.8653511356,44.8698502465,Hadley Lake #1-1224-T24 MD BPP,"1224"
-67.8602674857,44.8725310198,Hadley Lake #2-1226-T24 MD BPP,"1226"
-69.154893872,47.2716980683,Hafey Pond-1498-T18 R11 WELS,"1498"
-68.9754578204,45.810169364,Hale Pond-2062-T2 R10 WELS,"2062"
-70.1671607857,45.8214670075,Hale Pond-2508-Alder Brook Twp,"2508"
-68.3996367511,46.1373772248,Hale Pond-3652-Moro Plt,"3652"
-70.0630470252,44.4030219405,Hales Pond-5662-Fayette,"5662"
-70.6338889565,44.9691793957,Haley Pond-3534-Dallas Plt,"3534"
-70.799554836,43.7426499526,Haley Pond-3944-Cornish,"3944"
-70.9802549939,43.9875664993,Haley Pond-5568-Fryeburg,"5568"
-68.0793218369,46.2045873931,Half Moon Pond-1712-Smyrna,"1712"
-68.2472059726,44.8991550583,Halfmile Pond-4496-Aurora,"4496"
-68.4295698688,44.8494578755,Halfmile Pond-4558-Amherst,"4558"
-70.5179421333,44.4158635057,Halfmoon Pond-3474-Sumner,"3474"
-70.5005613118,44.6032233102,Halfmoon Pond-3514-Carthage,"3514"
-68.2515545592,44.3906741611,Halfmoon Pond-463-Bar Harbor,"0463"
-69.3333001072,44.9820960137,Halfmoon Pond-5460-Saint Albans,"5460"
-69.1454519288,44.5005896574,Halfmoon Pond-5498-Brooks,"5498"
-68.9387740317,44.5568379855,Halfmoon Pond-5536-Prospect,"5536"
-70.6955799815,43.8094281499,Halfmoon Pond-8925-Baldwin,"8925"
-70.2548970471,45.8747208311,Hall Pond-2566-Prentiss Twp T4 R4 NBKP,"2566"
-68.3483674222,46.3983165238,Hall Pond-3070-T9 R5 WELS,"3070"
-70.4571823251,44.2184173478,Hall Pond-3780-Paris,"3780"
-70.3222364068,45.4933247335,Hall Pond-5092-T5 R7 BKP WKR,"5092"
-70.8521039891,43.2719471639,Hall Pond #1-6975-Berwick,"6975"
-70.8534158772,43.272034636,Hall Pond #2-6973-Berwick,"6973"
-70.8537204367,43.2730079385,Hall Pond #3-6971-Berwick,"6971"
-68.2885642584,44.4274035705,Hamilton Lake-8577-Bar Harbor,"8577"
-69.837602356,44.4704966397,Hamilton Pond-5276-Belgrade,"5276"
-67.9660819909,47.0431121965,Hammond Brook Lake-1854-Connor Twp,"1854"
-68.9187713412,44.7586215696,Hammond Pond-2294-Hampden,"2294"
-70.2012267772,45.045746546,Hammond Pond-58-Carrabassett Valley,"0058"
-67.3692417485,44.8143950991,Hammond Pond-7431-Marion Twp,"7431"
-70.7457788227,43.9396298618,Hancock Pond-3132-Denmark,"3132"
-68.7040514845,44.6253903725,Hancock Pond-4318-Bucksport,"4318"
-69.9960244911,44.9570218465,Hancock Pond-82-Embden,"0082"
-68.0107749903,46.1215086272,Hannigan Pond-1740-New Limerick,"1740"
-68.0742288275,45.6467038754,Hannington Pond-9619-Reed Plt,"9619"
-70.909190539,43.594827486,Hansen Pond-3928-Acton,"3928"
-68.0607011979,46.7062563814,Hanson Brook Lake-9767-Mapleton,"9767"
-68.6456219507,44.6877051224,Hanson Pond-4312-Dedham,"4312"
-69.1700294532,45.6841206228,Harding Pond-9680-T1 R11 WELS,"9680"
-68.8197358824,45.3364366382,Hardy Pond-958-Lake View Plt,"0958"
-69.3987038894,45.141679772,Harlow Pond-756-Parkman,"0756"
-67.5396178279,44.7809097865,Harmon Lake-1272-Whitneyville,"1272"
-69.1323800712,45.230392409,Harriman Pond-4134-Sebec,"4134"
-68.6292341745,44.647651479,Harriman Pond-4306-Dedham,"4306"
-69.1606780386,45.9363480061,Harrington Lake-700-T3 R11 WELS,"0700"
-69.115465625,45.9128287715,Harrington Pond-702-T3 R11 WELS,"0702"
-69.2167210829,46.5119483837,Harrow Lake-1934-T10 R12 WELS,"1934"
-69.3827681269,46.6974247185,Harvey Pond-1892-T12 R13 WELS,"1892"
-70.5026922303,44.855172298,Harvey Pond-3570-Madrid Twp,"3570"
-69.0288624666,44.9010226981,Harveys Pond-2235-Levant,"2235"
-70.3539806048,43.6766726183,Haskell Pond-8869-Westbrook,"8869"
-68.2386846946,44.8203752859,Haslam Pond-8469-Osborn,"8469"
-69.4922985097,43.9120821868,Hastings Pond-4860-Bristol,"4860"
-68.5747479959,44.7366328953,Hatcase  Pond-4290-Dedham,"4290"
-68.7669654312,46.0071414473,Hathorn Pond-4242-T4 R8 WELS,"4242"
-69.2879512681,44.0686112594,Havener Pond-5718-Waldoboro,"5718"
-70.3893649385,44.1453444724,Hawkes Pond-5934-Minot,"5934"
-68.7183843161,46.1465501401,Hay Lake-2178-T6 R8 WELS,"2178"
-69.1064576335,46.2977735082,Hay Pond-2824-T7 R11 WELS,"2824"
-68.7510529726,46.1674176073,Hay Pond-4252-T6 R8 WELS,"4252"
-68.12921168,44.9883519955,Haycock Pond-4510-T34 MD BPP,"4510"
-69.6991513119,45.1397175996,Hayden Pond-264-Mayfield Twp,"0264"
-69.1821945899,46.3023897492,Haymock Lake-2814-T7 R11 WELS,"2814"
-70.7478171919,44.9833839493,Hayno Bog Pond-8749-Rangeley,"8749"
-68.3192397493,45.7040919662,Haywire Pond-9769-T1 R5 WELS,"9769"
-69.7291718471,43.8950077009,Heal Pond-5381-Westport Island,"5381"
-70.2437569272,45.3621607025,Heald Pond-126-T3 R5 BKP WKR,"0126"
-70.2309219501,45.7286291964,Heald Pond-2520-Moose River,"2520"
-70.86691554,44.2181406532,Heald Pond-3222-Lovell,"3222"
-69.8761238675,45.1914253487,Heald Pond (Big)-234-Caratunk,"0234"
-69.8622109087,45.1842862734,Heald Pond (Little)-9909-Caratunk,"9909"
-69.8667093601,45.1898037608,Heald Pond (Middle)-7084-Caratunk,"7084"
-69.8853303606,45.1932858371,Heald Pond (Upper)-7082-Caratunk,"7082"
-68.6622027899,44.5680986796,Heart Pond-4338-Orland,"4338"
-69.6689418028,45.2128003405,Hedgehog Pond-284-Blanchard Twp,"0284"
-69.1290708738,45.6832427912,Hedgehog Pond-556-T1 R11 WELS,"0556"
-69.4125031619,45.4795660346,Hedgehog Pond-790-Bowdoin College Grant West Twp,"0790"
-70.1242948106,45.2667799378,Helen-Brown Pond-6584-Pierce Pond Twp,"6584"
-70.1253341485,45.2681734859,Helen Pond-94-Pierce Pond Twp,"0094"
-68.8881732037,45.835286648,Helon Taylor Pond-2090-T2 R9 WELS,"2090"
-69.1022508313,45.667192274,Henderson Pond-532-TA R11 WELS,"0532"
-68.935438175,44.7808401198,Hermon Pond-2286-Hermon,"2286"
-69.2985353403,46.4866543675,Heron Lake-2856-T10 R12 WELS,"2856"
-67.8302517729,46.6123271575,Hersom Lake-1830-Easton,"1830"
-68.6353362444,46.8790139468,Hewes Brook Pond-1606-T14 R7 WELS,"1606"
-70.6554603794,44.3112936704,Hicks Pond-3484-Greenwood,"3484"
-69.3446226388,44.8702816049,Hicks Pond-5468-Palmyra,"5468"
-70.1320595957,45.0071713019,Hid Pond-34-Kingfield,"0034"
-68.1051291441,46.2150170322,Hidden Pond-1708-Dudley Twp,"1708"
-68.8423444219,46.1392555804,High Pond-4236-Trout Brook Twp,"4236"
-70.1196621161,45.267787488,High Pond-92-Pierce Pond Twp,"0092"
-70.1167812986,45.27323684,Higher Pond-90-Pierce Pond Twp,"0090"
-70.7383533774,44.0798644579,Highland Lake-3454-Bridgton,"3454"
-70.3568367031,43.7735860645,Highland Lake-3734-Windham,"3734"
-69.7210018533,44.7725379229,Hight Pond-2301-Skowhegan,"2301"
-70.3511656092,44.6684368576,Hiills Pond-3686-Perkins Twp,"3686"
-70.2312899425,45.9270815868,Hill Pond-2460-T4 R5 NBKP,"2460"
-68.8402978749,46.2250396117,Hill Pond-9786-T7 R9 WELS,"9786"
-69.6301752411,45.181562427,Hilton Pond #1-304-Kingsbury Plt,"0304"
-69.6324035358,45.1859108717,Hilton Pond #2-306-Kingsbury Plt,"0306"
-67.2545064366,44.850623837,Hobart Bog-7451-Edmunds Twp,"7451"
-67.2620948134,44.8354771937,Hobart Lake-1388-Edmunds Twp,"1388"
-68.6376465599,46.2036615331,Hobart Pond-2166-T6 R7 WELS,"2166"
-70.6262218492,43.3468966469,Hobbs Pond-3988-Wells,"3988"
-69.1670818583,44.249118422,Hobbs Pond-4806-Hope,"4806"
-68.4360775721,45.8457569806,Hocter Pond-3064-Herseytown Twp,"3064"
-67.8705911281,46.0434541344,Hodgdon Deadwater-9503-Hodgdon,"9503"
-68.3974986866,44.3233402823,Hodgdon Pond-4628-Mount Desert,"4628"
-67.6829124688,45.0370964459,Hoese Pug Lake-1306-T26 ED BPP,"1306"
-70.4693156268,43.9995417,Hog Meadow Pond-8898-Casco,"8898"
-70.4715522017,44.1181970468,Hogan Pond-3770-Oxford,"3770"
-68.6187123056,44.7598943297,Holbrook Pond-4274-Holden,"4274"
-69.1467775862,45.8494289288,Holbrook Pond-632-Rainbow Twp,"0632"
-70.4062345308,45.5841299156,Holeb Pond-2652-Holeb Twp,"2652"
-68.7506901759,45.0455985853,Holland Pond-2150-Alton,"2150"
-70.7952968252,43.7017747038,Holland Pond-3942-Limerick,"3942"
-70.2835039683,44.71469052,Holman Pond-3678-Temple,"3678"
-67.2993093829,44.7493227638,Holmes Pond-1360-Whiting,"1360"
-70.67859971,43.9768099597,Holt Pond-3370-Bridgton,"3370"
-68.2095068686,45.3782832624,Holt Pond-4686-Springfield,"4686"
-68.6617158427,44.187826289,Holt Pond-47-Deer Isle,"0047"
-69.1083738645,45.0264134313,Holts Mill Pond-9648-Garland,"9648"
-68.4519930045,44.7900042603,Hopkins Pond-4538-Mariaville,"4538"
-69.9885353048,44.4866752365,Hopkins Pond-5262-Mount Vernon,"5262"
-70.9566060914,43.5626557623,Horn Pond-3924-Acton,"3924"
-69.5310833962,44.1299252733,Horn Pond-5398-Jefferson,"5398"
-70.6848693219,43.7743599727,Horne Pond-3408-Limington,"3408"
-67.7835489333,45.0174641581,Horse Lake-1136-T37 MD BPP,"1136"
-69.7642523619,46.102164077,Horse Pond-2418-Russell Pond Twp,"2418"
-68.6213782517,46.2254490925,Horseback Pond-2164-T7 R7 WELS,"2164"
-69.1077393396,45.8523497448,Horserace Ponds-626-Rainbow Twp,"0626"
-67.5809179856,44.872092482,Horseshoe Lake-1262-Northfield,"1262"
-68.0070430308,45.2632347216,Horseshoe Lake-4706-Lakeville,"4706"
-68.0713448403,45.0215744734,Horseshoe Lake-4788-T35 MD BPP,"4788"
-70.1068983368,45.292273398,Horseshoe Pond-102-Pierce Pond Twp,"0102"
-68.7351116623,46.8804113289,Horseshoe Pond-1588-T14 R8 WELS,"1588"
-68.9978882083,46.5965447924,Horseshoe Pond-1926-T11 R10 WELS,"1926"
-70.0909316838,45.562422066,Horseshoe Pond-2540-Parlin Pond Twp,"2540"
-70.3673869627,45.6042740678,Horseshoe Pond-2686-Attean Twp,"2686"
-70.83645009,43.9347901796,Horseshoe Pond-3144-Denmark,"3144"
-70.9397210653,44.22862202,Horseshoe Pond-3196-Stoneham,"3196"
-70.7638979409,45.3792282378,Horseshoe Pond-3336-Coburn Gore,"3336"
-70.6663475376,44.5907680833,Horseshoe Pond-3516-Andover,"3516"
-69.9329473248,45.457889723,Horseshoe Pond-4082-Chase Stream Twp,"4082"
-69.7710669537,45.3647255203,Horseshoe Pond-4102-East Moxie Twp,"4102"
-69.4031852448,45.5080295534,Horseshoe Pond-412-Bowdoin College Grant West Twp,"0412"
-70.3338907703,45.3229451466,Horseshoe Pond-5150-T3 R5 BKP WKR,"5150"
-70.0846916887,44.5343357319,Horseshoe Pond-5208-Chesterville,"5208"
-69.8925691671,44.2039415788,Horseshoe Pond-5252-West Gardiner,"5252"
-68.0090618228,44.8306432235,Horseshoe Pond-7539-Beddington,"7539"
-69.3763458303,45.2869219509,Horseshoe Pond-858-Willimantic,"0858"
-68.8477415721,47.0685059611,Horseshoe Pond-9277-T16 R9 WELS,"9277"
-67.9041418385,44.7039565466,Horseshoe Pond-9823-T18 MD BPP,"9823"
-70.9634650123,44.1161559869,Horseshoe Pond #1-3242-Fryeburg,"3242"
-70.9658062591,44.1223565571,Horseshoe Pond #2-3244-Fryeburg,"3244"
-70.9060292537,44.0839496528,Horseshoe Pond #3-3246-Fryeburg,"3246"
-69.1282374835,44.2143684389,Hosmer Pond-4808-Camden,"4808"
-68.5663746964,46.1626502307,Hot Pond-2168-T6 R7 WELS,"2168"
-68.6694429767,44.6162816074,Hothole Pond-4334-Orland,"4334"
-69.868512887,43.8415812005,Houghton Pond-5226-West Bath,"5226"
-69.7219797361,46.7739878579,Houlton Pond-1460-T13 R15 WELS,"1460"
-67.5032707151,45.4158885774,Hound Brook Lake-1326-Dyer Twp,"1326"
-68.2966269776,45.3439029423,House Pond-2238-Lee,"2238"
-67.2215687584,45.0740268754,Howard Lake-1428-Robbinston,"1428"
-67.2455154221,45.0885075083,Howard Lake Outlet Pd-7497-Calais,"7497"
-70.7226244438,44.5062538821,Howard Pond-3520-Hanover,"3520"
-69.258126791,43.947291412,Howard Pond-4866-Saint George,"4866"
-69.1402389092,44.6735235278,Howes Pond-5485-Dixmont,"5485"
-70.9727834681,43.8159779151,Hubbard Pond-3162-Porter,"3162"
-69.0009623621,46.1680531668,Hudson Pond-2724-T6 R10 WELS,"2724"
-68.1493016243,44.8887726226,Humpback Bog-4488-T28 MD BPP,"4488"
-68.8094820679,47.1643985523,Hunnewell Lake-1554-Saint John Plt,"1554"
-70.9984879035,44.0840472067,Hunt Pond-3258-Fryeburg,"3258"
-67.9127848158,46.013648343,Hunter Pond-1046-Linneus,"1046"
-68.430837333,46.170255491,Huntley Pond-3640-Moro Plt,"3640"
-68.9969337567,45.7998886425,Hurd Pond-2064-T2 R10 WELS,"2064"
-68.6188034809,44.6955917444,Hurd Pond-4302-Dedham,"4302"
-69.0278450607,44.4764625556,Hurds Pond-4826-Swanville,"4826"
-70.5037145553,45.3619690309,Hurricane Pond-5046-Kibby Twp,"5046"
-70.2598611175,46.0759787337,Hurricane Pond-5166-T5 R20 WELS,"5166"
-69.6424391846,45.2374732389,Hussey Pond-292-Blanchard Twp,"0292"
-70.2590681325,45.1153563608,Huston Brook Pond-7304-Dead River Twp,"7304"
-70.1725715453,45.8694775962,Hutch Pond-2498-Hammond Twp,"2498"
-70.70848475,44.2741876559,Hutchinson Pond-3494-Albany Twp,"3494"
-69.1455862042,45.6042385928,Hutchinson Pond-492-TA R11 WELS,"0492"
-69.8720137271,44.2645572557,Hutchinson Pond-5304-Manchester,"5304"
-69.4952532248,43.8791298375,Ice Pond-365-Bristol,"0365"
-69.7230750217,43.7968395627,Ice Pond-7775-Georgetown,"7775"
-69.1595235551,46.1884434571,Imlos Pond-2714-T6 R11 WELS,"2714"
-69.0860995286,44.2280919844,Impoundment (Seabright Pond)-4809-Camden,"4809"
-69.9677385989,43.7697690064,Impoundment Pond-8887-Harpswell,"8887"
-68.3947120198,44.8754784431,Indian Camp Ponds #1-4568-Amherst,"4568"
-68.4008823208,44.8741130157,Indian Camp Ponds #2-4566-Amherst,"4566"
-67.6098667324,44.9767850172,Indian Lake-1242-Crawford,"1242"
-67.2656191089,44.7545552247,Indian Lake-1362-Whiting,"1362"
-70.0958331379,44.9669511742,Indian Pond-2-Lexington Twp,"0002"
-69.2858515414,46.2570328561,Indian Pond-2866-T7 R12 WELS,"2866"
-70.6502287622,44.35472573,Indian Pond-3480-Greenwood,"3480"
-69.8180094691,45.5156284619,Indian Pond-4090-Chase Stream Twp,"4090"
-70.6563504976,43.1294020994,Indian Pond-5602-York,"5602"
-69.4548603813,45.4490636008,Indian Pond-782-Bowdoin College Grant West Twp,"0782"
-69.2975714144,45.4179745837,Indian Pond-814-T7 R9 NWP,"0814"
-67.9004815863,46.6645576256,Indust Waste Lagoon-6348-Easton,"6348"
-70.2339303075,44.502681752,Industrial Waste Pond-5205-Jay,"5205"
-67.9039006525,46.6742926762,Industrial Waste Pond-6350-Easton,"6350"
-70.7377272989,43.9842222312,Ingalls Bog-6723-Denmark,"6723"
-70.7926212412,43.8649169808,Ingalls Pond (North)-3372-Baldwin,"3372"
-70.7922215653,43.8613987503,Ingalls Pond (South)-3372-Baldwin,"3372"
-69.9278935858,44.4536329194,Ingham Pond-5270-Mount Vernon,"5270"
-69.6802293569,45.4727014046,Intake Pond-9612-Moosehead Junction Twp,"9612"
-69.6487480783,45.4170636734,Ira Bog-332-Moosehead Junction Twp,"0332"
-68.7709629583,46.2542146969,Ireland Pond-4168-T7 R8 WELS,"4168"
-69.3918964792,44.2353389618,Iron Pond-343-Washington,"0343"
-70.3775451791,45.4579372785,Iron Pond-5106-T5 R6 BKP WKR,"5106"
-70.0849224133,45.7670235631,Ironbound Pond-2510-Alder Brook Twp,"2510"
-68.6565028727,47.0707971221,Isie Lake-1632-Eagle Lake,"1632"
-70.6918641034,43.6692018657,Isinglass Pond-5010-Waterboro,"5010"
-68.8420277505,46.9530208998,Island Pond-1516-T15 R9 WELS,"1516"
-68.7326210457,46.8889940441,Island Pond-1586-T14 R8 WELS,"1586"
-69.0299989421,46.4836165152,Island Pond-1942-T10 R10 WELS,"1942"
-70.6427176294,44.1605087146,Island Pond-3448-Harrison,"3448"
-70.087012208,44.2448095007,Island Pond-3804-Leeds,"3804"
-69.9326718678,45.4710043347,Island Pond-4094-Chase Stream Twp,"4094"
-68.7432304208,46.3459102036,Isthmus Pond-2000-T8 R8 WELS,"2000"
-68.9903937261,46.3037745853,Jack Pond-4140-T7 R10 WELS,"4140"
-70.2442501181,45.6521710485,Jackman Mill Pond-9744-Moose River,"9744"
-67.7466730477,45.5311189201,Jackson Brook Lake-1334-Forest Twp,"1334"
-69.9033779539,45.0169175414,Jackson Pond-182-Concord Twp,"0182"
-70.5303565886,44.7631859346,Jackson Pond-3592-Township 6 North of Weld,"3592"
-69.0737050645,45.894149121,Jackson Pond #1-684-T3 R11 WELS,"0684"
-69.1528243744,45.9182183707,Jackson Pond #2-704-T3 R11 WELS,"0704"
-68.7446403721,44.6459991082,Jacob Buck Pond-4322-Bucksport,"4322"
-70.0918614969,44.2624343915,Jag Pond-6574-Leeds,"6574"
-69.4797614673,44.3230857114,James Pond-4908-Somerville,"4908"
-67.2735058311,45.0346196072,James Pond-9671-Charlotte,"9671"
-69.8579593621,44.2806746329,Jamies Pond-5302-Manchester,"5302"
-68.9721757187,45.3405064491,Jaquith Pond-964-Brownville,"0964"
-70.893206376,43.8551668967,Jaybird Pond-3178-Hiram,"3178"
-68.4294454741,44.8118501293,Jellison Hill Pond-4575-Amherst,"4575"
-68.4042023591,44.7913589661,Jellison Meadow Pond-8485-Mariaville,"8485"
-68.6817557169,45.6696653205,Jerry Pond-2122-Millinocket,"2122"
-68.6774649379,46.0956942907,Jerry Pond-2190-T5 R7 WELS,"2190"
-68.5919722795,44.5617999444,Jesse Bog-8523-Ellsworth,"8523"
-70.2503739183,44.7482816692,Jessie Pond-3674-Temple,"3674"
-67.8436841939,46.3489921246,Jewell Lake-1010-Monticello,"1010"
-67.841457381,46.3483753917,Jewell Lake (East)-1010-Monticello,"1010"
-69.4990373493,45.7299027308,Jewett Pond-460-Spencer Bay Twp,"0460"
-70.0048380268,45.1326126974,Jewett Pond-50-Pleasant Ridge Plt,"0050"
-70.7965590889,44.215515133,Jewett Pond Kezar-3198-Waterford,"3198"
-70.5057229492,45.2645622418,Jim Pond-5054-Jim Pond Twp,"5054"
-68.1592646511,44.9676260408,Jimmies Pond-8259-T34 MD BPP,"8259"
-69.9956795453,44.1535201633,Jimmy Pond-5244-Litchfield,"5244"
-70.7717340596,44.5142314271,Jims Pond-33-Newry,"0033"
-69.0394566866,45.5768119539,Jo-Mary Pond-476-TB R10 WELS,"0476"
-69.8263056062,45.2529616825,Joe's Hole-4050-Bald Mountain Twp T2 R3,"4050"
-70.3957158932,45.3069149681,Joe Pokum Pond-5126-King & Bartlett Twp,"5126"
-69.8233339302,44.4072292473,Joe Pond-5284-Sidney,"5284"
-70.5815244032,44.533304698,Joes Pond-7618-Rumford,"7618"
-70.1512113097,45.3845655884,John's Pond-144-Lower Enchanted Twp,"0144"
-70.7712494326,45.0733883477,John's Pond-3956-Davis Twp,"3956"
-68.6533275249,44.3286869617,John Gray Pond-4642-Sedgwick,"4642"
-68.6545616059,45.4719846263,Johnny Ayers Brk Pnd-9642-T2 R9 NWP,"9642"
-70.2848152805,45.847268648,Johns Pond-2570-Prentiss Twp T4 R4 NBKP,"2570"
-69.4227478555,46.6751591327,Johns Pond-9468-T12 R13 WELS,"9468"
-67.9222074708,46.0371495357,Johnson Pond-1042-Linneus,"1042"
-69.579819857,46.3215281228,Johnson Pond-2986-T8 R14 WELS,"2986"
-69.2728173421,44.2907198338,Johnson Pond-497-Appleton,"0497"
-69.6653213265,44.5653899297,Johnsons Pond-8087-Waterville,"8087"
-69.0649880128,45.5986865248,Johnston Pond-534-TA R10 WELS,"0534"
-69.0577203158,44.5919531472,Jones Bog-7655-Monroe,"7655"
-69.1377304205,47.3754013154,Jones Pond-1500-Big Twenty Twp,"1500"
-70.3557985307,45.1194468561,Jones Pond-172-Wyman Twp,"0172"
-70.2084245187,45.8093629979,Jones Pond-2486-Bald Mountain Twp T4 R3,"2486"
-68.7217494923,46.3051870822,Jones Pond-3002-T8 R8 WELS,"3002"
-68.0805083572,44.4557427958,Jones Pond-4466-Gouldsboro,"4466"
-68.8378815356,44.0614658385,Jones Quarry-7945-Vinalhaven,"7945"
-68.2552200317,44.332699302,Jordan Pond-4608-Mount Desert,"4608"
-69.4590522555,44.4158024511,Jose Pond-5738-Palermo,"5738"
-67.3059601545,44.7784757863,Josh Pond-1366-Whiting,"1366"
-69.6668643035,44.2226185,Joys Pond-5376-Pittston,"5376"
-69.3982446118,44.4027566973,Jump Pond-5740-Palermo,"5740"
-67.9351130029,45.2374939706,Junior Bay (W Grand L)-1150-Sakom Twp,"1150"
-68.0089633513,45.3022500882,Junior Lake-4708-Pukakon Twp,"4708"
-69.4829347554,45.3627356226,Juniper Knee Pond-878-Elliottsville Twp,"0878"
-69.422423779,44.109296487,Kalers Pond-5700-Waldoboro,"5700"
-70.7553687933,45.0329050574,Kamankeag Pond-3954-Davis Twp,"3954"
-69.3715398115,44.5578556311,Kanokolus Bog (pond)-7645-Unity,"7645"
-68.7926262976,45.9251591898,Katahdin Lake-2016-T3 R8 WELS,"2016"
-67.5161098942,44.7711357666,Keeley Lake-1278-Marshfield,"1278"
-67.1743959704,45.1097121369,Keene Lake-1424-Calais,"1424"
-70.8357222578,44.2631896441,Keewaydin Lake-3272-Stoneham,"3272"
-68.0529969245,45.3227349734,Keg Lake-4700-Lakeville,"4700"
-69.229070339,45.8053722256,Kelly Pond-654-T2 R12 WELS,"0654"
-70.7227087709,45.0939923588,Kennebago Lake-2374-Davis Twp,"2374"
-70.6231292055,43.3987437762,Kennebunk Plains Pond-6969-Kennebunk,"6969"
-70.6482262375,43.5048886909,Kennebunk Pond-3998-Lyman,"3998"
-70.7063635622,44.1799292716,Keoka Lake-3416-Waterford,"3416"
-67.863332522,44.9121457012,Kerosene Pond-219-T30 MD BPP,"0219"
-69.5417592965,44.1808474184,Kerr Pond-5388-Jefferson,"5388"
-67.9461275809,46.9438482687,Ketch Pond-9595-Caribou,"9595"
-67.9907571677,46.4479968963,Ketchum Lake-1002-TD R2 WELS,"1002"
-70.819968082,44.1433257322,Keys Pond-3232-Sweden,"3232"
-70.9033155325,44.186140001,Kezar Lake-97-Lovell,"0097"
-69.9166350248,44.315813297,Kezar Pond-5316-Winthrop,"5316"
-70.8859937149,44.0848064432,Kezar Pond-9709-Fryeburg,"9709"
-70.9316810422,44.1428752709,Kezar Pond Outlet-97-Lovell,"0097"
-70.8832594542,44.1311903648,Kezar River Impoundmnt-3197-Lovell,"3197"
-69.9526768362,44.5693331528,Kidder Pond-5334-Vienna,"5334"
-69.4918420214,45.7759212199,Kidney Pond-2926-East Middlesex Canal Grant Twp,"2926"
-69.0447236218,45.8905680244,Kidney Pond-716-T3 R10 WELS,"0716"
-70.0766276426,45.3118404841,Kilgore Pond-108-Pierce Pond Twp,"0108"
-70.6467542998,43.6821329493,Killick Pond-5014-Hollis,"5014"
-68.7490012264,46.0995761902,Kimball Pond-4245-T5 R8 WELS,"4245"
-69.9879081143,44.5771865569,Kimball Pond-5330-Vienna,"5330"
-70.3641635159,45.3661394847,King and Bartlett Lake-5136-King & Bartlett Twp,"5136"
